year,school_name,number_of_samples_tested,number_of_elevated_samples,math_score,ela_score,percent_elevated,dbn,total_enrollment,grade_pk_half_day_full_day,grade_k,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,number_female,percent_female,number_male,percent_male,number_asian,percent_asian,number_black,percent_black,number_hispanic,percent_hispanic,number_multiple_race_categories_not_represented,percent_multiple_race_categories_not_represented,number_white,percent_white,number_students_with_disabilities,percent_students_with_disabilities,number_english_language_learners,percent_english_language_learners,number_poverty,percent_poverty,economic_need_index,school_year
2016,P.S. 056 LEWIS H. LATIMER,117,11,291,303,0.09401709401709402,13K056,201,18,20,35,35,33,28,32,0,0,0,0,0,0,0,95,47.3,106,52.7,7,3.5,150,74.6,24,11.9,4,2,16,8,38,18.9,7,3.5,159,79.1,71.3,2016-17
2016,P.S. 056 NORWOOD HEIGHTS,123,0,308,309,0,10X056,699,0,130,111,108,109,111,130,0,0,0,0,0,0,0,333,47.6,366,52.4,142,20.3,47,6.7,451,64.5,11,1.6,48,6.9,167,23.9,132,18.9,519,74.2,82.2,2016-17
2016,P.S. 057 CRESCENT,61,1,283,294,0.01639344262295082,12X057,558,36,69,97,93,101,75,87,0,0,0,0,0,0,0,284,50.9,274,49.1,1,0.2,135,24.2,388,69.5,30,5.4,4,0.7,143,25.6,78,14,448,80.3,86.8,2016-17
2016,P.S. 057 HUBERT H. HUMPHREY,140,12,284,292,0.08571428571428572,31R057,714,67,104,117,99,105,116,106,0,0,0,0,0,0,0,355,49.7,359,50.3,32,4.5,399,55.9,238,33.3,18,2.5,27,3.8,199,27.9,48,6.7,551,77.2,81.1,2016-17
2016,P.S. 058,45,4,282,285,0.08888888888888889,09X058,502,24,82,82,81,81,92,60,0,0,0,0,0,0,0,241,48,261,52,3,0.6,136,27.1,349,69.5,5,1,9,1.8,123,24.5,107,21.3,441,87.8,89.5,2016-17
2016,P.S. 058 THE CARROLL,141,7,336,337,0.04964539007092199,15K058,995,54,166,164,154,167,142,148,0,0,0,0,0,0,0,498,50.1,497,49.9,34,3.4,30,3,115,11.6,92,9.2,724,72.8,134,13.5,60,6,92,9.2,11.4,2016-17
2016,P.S. 059 BEEKMAN HILL INTERNATIONAL,289,30,342,337,0.10380622837370242,02M059,576,0,117,97,100,67,99,96,0,0,0,0,0,0,0,282,49,294,51,95,16.5,11,1.9,66,11.5,59,10.2,345,59.9,111,19.3,21,3.6,56,9.7,4.9,2016-17
2016,P.S. 059 THE COMMUNITY SCHOOL OF TECHNOLOGY,66,9,280,286,0.13636363636363635,10X059,604,59,78,83,89,92,111,92,0,0,0,0,0,0,0,308,51,296,49,8,1.3,171,28.3,415,68.7,6,1,4,0.7,164,27.2,104,17.2,592,98,94.4,2016-17
2016,P.S. 059 WILLIAM FLOYD,123,5,290,301,0.04065040650406504,14K059,318,23,41,48,47,53,57,49,0,0,0,0,0,0,0,158,49.7,160,50.3,2,0.6,158,49.7,148,46.5,6,1.9,4,1.3,79,24.8,40,12.6,263,82.7,90.5,2016-17
2016,P.S. 060 ALICE AUSTEN,130,11,300,311,0.08461538461538462,31R060,891,34,122,146,142,168,133,146,0,0,0,0,0,0,0,403,45.2,488,54.8,109,12.2,50,5.6,219,24.6,25,2.8,488,54.8,220,24.7,40,4.5,550,61.7,31.5,2016-17
2016,P.S. 060 WOODHAVEN,110,1,318,313,0.00909090909090909,27Q060,1234,69,171,184,175,212,219,204,0,0,0,0,0,0,0,605,49,629,51,189,15.3,41,3.3,885,71.7,57,4.6,62,5,196,15.9,193,15.6,1068,86.5,60.1,2016-17
2016,P.S. 061 FRANCISCO OLLER,78,14,278,288,0.1794871794871795,12X061,293,28,43,39,34,52,45,52,0,0,0,0,0,0,0,147,50.2,146,49.8,2,0.7,56,19.1,230,78.5,4,1.4,1,0.3,49,16.7,28,9.6,279,95.2,87.6,2016-17
2016,P.S. 062 INOCENSIO CASANOVA,79,6,294,293,0.0759493670886076,08X062,695,52,87,120,122,109,108,97,0,0,0,0,0,0,0,313,45,382,55,1,0.1,123,17.7,549,79,4,0.6,18,2.6,205,29.5,83,11.9,686,98.7,87.1,2016-17
2016,P.S. 063 AUTHOR'S ACADEMY,84,8,299,307,0.09523809523809523,09X063,619,46,94,113,88,85,106,87,0,0,0,0,0,0,0,314,50.7,305,49.3,3,0.5,225,36.3,366,59.1,5,0.8,20,3.2,122,19.7,126,20.4,592,95.6,88.1,2016-17
2016,P.S. 063 OLD SOUTH,129,13,316,312,0.10077519379844961,27Q063,1323,36,190,194,218,219,218,248,0,0,0,0,0,0,0,673,50.9,650,49.1,437,33,75,5.7,660,49.9,54,4.1,97,7.3,205,15.5,165,12.5,1112,84.1,52.8,2016-17
2016,P.S. 064 JOSEPH P. ADDABBO,88,8,306,310,0.09090909090909091,27Q064,655,0,100,107,97,120,112,119,0,0,0,0,0,0,0,336,51.3,319,48.7,379,57.9,25,3.8,218,33.3,18,2.7,15,2.3,69,10.5,121,18.5,371,56.6,59.5,2016-17
2016,P.S. 064 ROBERT SIMON,113,6,295,298,0.05309734513274336,01M064,247,21,46,34,37,33,32,44,0,0,0,0,0,0,0,104,42.1,143,57.9,13,5.3,48,19.4,167,67.6,3,1.2,16,6.5,81,32.8,10,4,239,96.8,82.4,2016-17
2016,P.S. 065,148,7,314,310,0.0472972972972973,19K065,642,0,93,109,97,130,107,106,0,0,0,0,0,0,0,303,47.2,339,52.8,21,3.3,55,8.6,533,83,28,4.4,5,0.8,89,13.9,178,27.7,447,69.6,77.6,2016-17
2016,P.S. 065 MOTHER HALE ACADEMY,84,4,285,288,0.047619047619047616,07X065,425,35,76,71,73,48,67,55,0,0,0,0,0,0,0,214,50.4,211,49.6,7,1.6,152,35.8,257,60.5,3,0.7,6,1.4,93,21.9,52,12.2,423,99.5,95.4,2016-17
2016,P.S. 066 JACQUELINE KENNEDY ONASSIS,30,0,314,312,0,27Q066,522,36,74,74,85,89,91,73,0,0,0,0,0,0,0,251,48.1,271,51.9,80,15.3,30,5.7,334,64,27,5.2,51,9.8,138,26.4,126,24.1,465,89.1,53.8,2016-17
2016,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,73,2,286,289,0.0273972602739726,12X066,706,71,89,123,116,102,95,110,0,0,0,0,0,0,0,351,49.7,355,50.3,4,0.6,170,24.1,511,72.4,4,0.6,17,2.4,141,20,107,15.2,566,80.2,87.3,2016-17
2016,P.S. 067 CHARLES A. DORSEY,57,2,281,290,0.03508771929824561,13K067,223,16,27,21,38,30,43,48,0,0,0,0,0,0,0,94,42.2,129,57.8,19,8.5,118,52.9,80,35.9,5,2.2,1,0.4,75,33.6,24,10.8,218,97.8,93.5,2016-17
2016,P.S. 067 MOHEGAN SCHOOL,60,5,287,288,0.08333333333333333,12X067,605,44,89,98,97,106,80,91,0,0,0,0,0,0,0,278,46,327,54,0,0,152,25.1,443,73.2,6,1,4,0.7,127,21,58,9.6,510,84.3,90.9,2016-17
2016,P.S. 068 BRONX,126,15,292,300,0.11904761904761904,11X068,710,16,86,116,115,125,121,131,0,0,0,0,0,0,0,349,49.2,361,50.8,9,1.3,542,76.3,140,19.7,12,1.7,7,1,169,23.8,14,2,381,53.7,58.7,2016-17
2016,P.S. 068 CAMBRIDGE,116,2,301,305,0.017241379310344827,24Q068,681,50,86,103,96,126,115,105,0,0,0,0,0,0,0,312,45.8,369,54.2,27,4,22,3.2,567,83.3,4,0.6,61,9,138,20.3,114,16.7,387,56.8,64.9,2016-17
2016,P.S. 069 DANIEL D. TOMPKINS,141,4,316,316,0.028368794326241134,31R069,960,18,165,144,128,172,167,166,0,0,0,0,0,0,0,428,44.6,532,55.4,154,16,21,2.2,211,22,18,1.9,556,57.9,236,24.6,80,8.3,520,54.2,32.9,2016-17
2016,P.S. 069 JACKSON HEIGHTS,134,1,318,320,0.007462686567164179,30Q069,1035,60,133,154,152,168,189,179,0,0,0,0,0,0,0,542,52.4,493,47.6,523,50.5,4,0.4,416,40.2,22,2.1,70,6.8,105,10.1,200,19.3,427,41.3,49.7,2016-17
2016,P.S. 069 JOURNEY PREP SCHOOL,90,2,313,311,0.022222222222222223,08X069,605,54,87,107,89,101,83,84,0,0,0,0,0,0,0,296,48.9,309,51.1,9,1.5,91,15,490,81,6,1,9,1.5,145,24,47,7.8,542,89.6,72.6,2016-17
2016,P.S. 070,173,5,309,312,0.028901734104046242,30Q070,931,119,133,146,143,122,135,133,0,0,0,0,0,0,0,432,46.4,499,53.6,162,17.4,22,2.4,390,41.9,17,1.8,340,36.5,124,13.3,208,22.3,770,82.7,55.3,2016-17
2016,P.S. 070 MAX SCHOENFELD,99,9,282,284,0.09090909090909091,09X070,1282,0,205,216,207,208,218,228,0,0,0,0,0,0,0,622,48.5,660,51.5,7,0.5,342,26.7,920,71.8,3,0.2,10,0.8,246,19.2,342,26.7,1260,98.3,88.4,2016-17
2016,P.S. 071 FOREST,73,4,311,308,0.0547945205479452,24Q071,841,63,116,121,112,145,143,141,0,0,0,0,0,0,0,402,47.8,439,52.2,24,2.9,11,1.3,479,57,14,1.7,313,37.2,156,18.5,136,16.2,702,83.5,60.2,2016-17
2016,P.S. 071 ROSE E. SCALA,107,12,311,309,0.11214953271028037,08X071,1695,0,114,181,200,198,221,211,191,185,194,0,0,0,0,827,48.8,868,51.2,131,7.7,79,4.7,1053,62.1,22,1.3,410,24.2,334,19.7,143,8.4,1269,74.9,47.9,2016-17
2016,P.S. 072 DR. WILLIAM DORNEY,114,8,291,299,0.07017543859649122,08X072,858,71,156,119,118,125,133,136,0,0,0,0,0,0,0,413,48.1,445,51.9,34,4,169,19.7,616,71.8,1,0.1,38,4.4,247,28.8,45,5.2,739,86.1,74.4,2016-17
2016,P.S. 073 BRONX,68,1,268,280,0.014705882352941176,09X073,734,36,101,120,133,121,123,100,0,0,0,0,0,0,0,336,45.8,398,54.2,1,0.1,186,25.3,531,72.3,5,0.7,11,1.5,150,20.4,172,23.4,670,91.3,89.4,2016-17
2016,P.S. 075 EMILY DICKINSON,143,4,311,312,0.027972027972027972,03M075,575,0,86,104,112,93,98,82,0,0,0,0,0,0,0,259,45,316,55,14,2.4,133,23.1,316,55,21,3.7,91,15.8,201,35,81,14.1,416,72.3,62.1,2016-17
2016,P.S. 075 MAYDA CORTIELLA,57,2,277,288,0.03508771929824561,32K075,386,33,53,56,61,64,56,63,0,0,0,0,0,0,0,192,49.7,194,50.3,4,1,94,24.4,281,72.8,0,0,7,1.8,95,24.6,67,17.4,317,82.1,85.2,2016-17
2016,P.S. 076 A. PHILIP RANDOLPH,111,2,278,289,0.018018018018018018,03M076,508,38,55,53,48,56,48,49,55,57,49,0,0,0,0,264,52,244,48,0,0,394,77.6,96,18.9,3,0.6,15,3,108,21.3,43,8.5,477,93.9,86.9,2016-17
2016,P.S. 076 THE BENNINGTON SCHOOL,54,5,282,286,0.09259259259259259,11X076,979,0,133,164,165,177,163,177,0,0,0,0,0,0,0,462,47.2,517,52.8,31,3.2,445,45.5,415,42.4,12,1.2,76,7.8,171,17.5,130,13.3,613,62.6,67.9,2016-17
2016,P.S. 076 WILLIAM HALLET,148,3,290,294,0.02027027027027027,30Q076,508,52,86,84,80,66,69,71,0,0,0,0,0,0,0,249,49,259,51,46,9.1,150,29.5,249,49,13,2.6,50,9.8,177,34.8,85,16.7,350,68.9,76.8,2016-17
2016,P.S. 078 ANNE HUTCHINSON,52,5,288,294,0.09615384615384616,11X078,823,36,140,120,139,128,130,130,0,0,0,0,0,0,0,386,46.9,437,53.1,12,1.5,579,70.4,194,23.6,11,1.3,27,3.3,146,17.7,47,5.7,710,86.3,69.3,2016-17
